date,total_value,cash,open_positions_value
2025-11-24,10022687.06,7051587.06,2971100.0
2025-11-25,9987387.06,7051587.06,2935800.0
2025-11-26,10030087.06,7051587.06,2978500.0
2025-11-27,10007087.06,7051587.06,2955500.0
2025-11-28,10032275.68,8144225.68,1888050.0
2025-12-01,10031725.68,8144225.68,1887500.0
2025-12-02,10031725.68,8144225.68,1887500.0
2025-12-03,10098625.68,8144225.68,1954400.0
2025-12-04,10129325.68,8144225.68,1985100.0
2025-12-05,10110425.68,8144225.68,1966200.0
2025-12-08,10099275.68,8144225.68,1955050.0
2025-12-09,10076225.68,8144225.68,1932000.0
2025-12-10,10072975.68,8144225.68,1928750.0
2025-12-11,10061075.68,8144225.68,1916850.0
2025-12-12,9927095.1,5186895.1,4740200.0
2025-12-15,9928795.1,5186895.1,4741900.0
2025-12-16,10085045.1,5186895.1,4898150.0
2025-12-17,10049495.1,5186895.1,4862600.0
2025-12-18,10072145.1,5186895.1,4885250.0
2025-12-19,10167895.1,5186895.1,4981000.0
2025-12-22,10268845.1,5186895.1,5081950.0
2025-12-23,10352845.1,5186895.1,5165950.0
2025-12-24,10421445.1,5186895.1,5234550.0
2025-12-25,10418588.0,6462038.0,3956550.0
2025-12-26,10450388.0,6462038.0,3988350.0
2025-12-29,10454188.0,6462038.0,3992150.0
2025-12-30,10465338.0,6462038.0,4003300.0
2025-12-31,10463338.0,6462038.0,4001300.0
2026-01-01,10463338.0,6462038.0,4001300.0
2026-01-02,10463338.0,6462038.0,4001300.0
2026-01-05,10423238.0,6462038.0,3961200.0
2026-01-06,10501338.0,6462038.0,4039300.0
2026-01-07,10539738.0,6462038.0,4077700.0
2026-01-08,10521838.0,6462038.0,4059800.0
2026-01-09,10506338.0,6462038.0,4044300.0
2026-01-12,10624566.63,7608866.63,3015700.0
2026-01-13,10655491.65,6705741.65,3949750.0
2026-01-14,10658791.65,6705741.65,3953050.0
2026-01-15,10635238.77,7821238.77,2814000.0
2026-01-16,10699938.77,7821238.77,2878700.0
2026-01-19,10706138.77,7821238.77,2884900.0
2026-01-20,10667988.77,7821238.77,2846750.0
2026-01-21,10644338.77,7821238.77,2823100.0
2026-01-22,10642488.77,7821238.77,2821250.0
2026-01-23,10644588.77,7821238.77,2823350.0
2026-01-26,10583238.77,7821238.77,2762000.0
2026-01-27,10541188.77,7821238.77,2719950.0
2026-01-28,10505488.72,8544988.72,1960500.0
2026-01-29,10567488.72,8544988.72,2022500.0
2026-01-30,10602588.72,9664588.72,938000.0
2026-02-02,10593838.72,9664588.72,929250.0
2026-02-03,10600838.72,9664588.72,936250.0
2026-02-04,10655088.72,9664588.72,990500.0
2026-02-05,10628838.72,9664588.72,964250.0
2026-02-06,10562042.56,7740256.56,2821786.0
2026-02-09,10568806.56,7740256.56,2828550.0
2026-02-10,10535206.56,7740256.56,2794950.0
2026-02-11,10596706.56,7740256.56,2856450.0
2026-02-12,10602456.56,7740256.56,2862200.0
2026-02-13,10602406.56,7740256.56,2862150.0
2026-02-16,10602406.56,7740256.56,2862150.0
2026-02-17,10602406.56,7740256.56,2862150.0
2026-02-18,10602406.56,7740256.56,2862150.0
2026-02-19,10602406.56,7740256.56,2862150.0
2026-02-20,10602406.56,7740256.56,2862150.0
2026-02-23,10644356.56,7740256.56,2904100.0
2026-02-24,10654956.56,7740256.56,2914700.0
2026-02-25,10700142.56,7740256.56,2959886.0
