date,total_value,cash,open_positions_value
2022-01-03,20000000.0,20000000.0,0
2022-01-04,20271410.0,17607110.0,2664300.0
2022-01-05,20308677.0,17607110.0,2701567.0
2022-01-06,20321210.0,17607110.0,2714100.0
2022-01-07,20258960.0,17607110.0,2651850.0
2022-01-10,20328560.0,15221510.0,5107050.0
2022-01-11,20312680.0,12785580.0,7527100.0
2022-01-12,20526960.0,15643270.0,4883690.0
2022-01-13,20430170.0,15643270.0,4786900.0
2022-01-14,20426620.0,15643270.0,4783350.0
2022-01-17,20466920.0,8284400.0,12182520.0
2022-01-18,20455590.0,10409740.0,10045850.0
2022-01-19,20492640.0,10409740.0,10082900.0
2022-01-20,20548830.0,10409740.0,10139090.0
2022-01-21,20557450.0,10409740.0,10147710.0
2022-01-24,20504890.0,10691940.0,9812950.0
2022-01-25,20788060.0,10691940.0,10096120.0
2022-01-26,20977570.0,10691940.0,10285630.0
2022-01-27,20967470.0,10691940.0,10275530.0
2022-01-28,21022850.0,10691940.0,10330910.0
2022-01-31,21022850.0,10691940.0,10330910.0
2022-02-01,21022850.0,10691940.0,10330910.0
2022-02-02,21022850.0,10691940.0,10330910.0
2022-02-03,21022850.0,10691940.0,10330910.0
2022-02-04,21022850.0,10691940.0,10330910.0
2022-02-07,21125600.0,8170260.0,12955340.0
2022-02-08,21181790.0,10355220.0,10826570.0
2022-02-09,21059510.0,10355220.0,10704290.0
2022-02-10,21151970.0,10355220.0,10796750.0
2022-02-11,21045740.0,10355220.0,10690520.0
2022-02-14,20768780.0,10355220.0,10413560.0
2022-02-15,20972430.0,10355220.0,10617210.0
2022-02-16,20894170.0,10355220.0,10538950.0
2022-02-17,21062892.0,10355220.0,10707672.0
2022-02-18,20880130.0,10355220.0,10524910.0
2022-02-21,20927372.0,10355220.0,10572152.0
2022-02-22,21139050.0,10355220.0,10783830.0
2022-02-23,21244580.0,13332980.0,7911600.0
2022-02-24,21136100.0,13332980.0,7803120.0
2022-02-25,21137000.0,13332980.0,7804020.0
2022-02-28,21090960.0,13332980.0,7757980.0
2022-03-01,21054360.0,13332980.0,7721380.0
2022-03-02,20812840.0,13332980.0,7479860.0
2022-03-03,20892360.0,13332980.0,7559380.0
2022-03-04,21018312.0,13332980.0,7685332.0
2022-03-07,20822740.0,13332980.0,7489760.0
2022-03-08,20646780.0,13332980.0,7313800.0
2022-03-09,20548910.0,10876180.0,9672730.0
2022-03-10,20644980.0,10876180.0,9768800.0
2022-03-11,20714440.0,8464020.0,12250420.0
2022-03-14,20561000.0,8464020.0,12096980.0
2022-03-15,20637330.0,8464020.0,12173310.0
2022-03-16,20673020.0,8464020.0,12209000.0
2022-03-17,20814480.0,8464020.0,12350460.0
2022-03-18,20899810.0,8464020.0,12435790.0
2022-03-21,21039050.0,8464020.0,12575030.0
2022-03-22,21085110.0,8464020.0,12621090.0
2022-03-23,20964350.0,8464020.0,12500330.0
2022-03-24,20911420.0,8464020.0,12447400.0
