date,total_value,cash,open_positions_value
2025-04-22,19845304.54,13643564.54,6201740.0
2025-04-23,19896954.54,13643564.54,6253390.0
2025-04-24,19865244.54,13643564.54,6221680.0
2025-04-25,19799374.54,13643564.54,6155810.0
2025-04-28,19844864.54,13643564.54,6201300.0
2025-04-29,19811564.54,13643564.54,6168000.0
2025-04-30,19811564.54,13643564.54,6168000.0
2025-05-01,19811564.54,13643564.54,6168000.0
2025-05-02,19811564.54,13643564.54,6168000.0
2025-05-05,19934944.54,13643564.54,6291380.0
2025-05-06,19878594.54,13643564.54,6235030.0
2025-05-07,19806514.54,13643564.54,6162950.0
2025-05-08,19917494.54,13643564.54,6273930.0
2025-05-09,19904944.54,13643564.54,6261380.0
2025-05-12,19957224.54,13643564.54,6313660.0
2025-05-13,20037664.54,13643564.54,6394100.0
2025-05-14,20105144.54,13643564.54,6461580.0
2025-05-15,20173824.54,13643564.54,6530260.0
2025-05-16,20117994.54,13643564.54,6474430.0
2025-05-19,19970574.54,13643564.54,6327010.0
2025-05-20,20121094.54,13643564.54,6477530.0
2025-05-21,20204184.54,15982084.54,4222100.0
2025-05-22,20211224.54,15982084.54,4229140.0
2025-05-23,20183184.54,15982084.54,4201100.0
2025-05-26,20253824.54,15982084.54,4271740.0
2025-05-27,20316604.54,15982084.54,4334520.0
2025-05-28,20285564.54,15982084.54,4303480.0
2025-05-29,20206784.54,15982084.54,4224700.0
2025-05-30,20191084.54,15982084.54,4209000.0
2025-06-02,20299864.54,15982084.54,4317780.0
2025-06-03,20374590.88,18321630.88,2052960.0
2025-06-04,20344350.88,18321630.88,2022720.0
2025-06-05,20355550.88,18321630.88,2033920.0
2025-06-06,20302910.88,18321630.88,1981280.0
2025-06-09,20264270.88,18321630.88,1942640.0
2025-06-10,20278270.88,18321630.88,1956640.0
2025-06-11,20278270.88,18321630.88,1956640.0
2025-06-12,20316910.88,18321630.88,1995280.0
2025-06-13,20272670.88,18321630.88,1951040.0
2025-06-16,20302910.88,18321630.88,1981280.0
2025-06-17,20311310.88,18321630.88,1989680.0
2025-06-18,20294510.88,18321630.88,1972880.0
2025-06-19,20286670.88,18321630.88,1965040.0
2025-06-20,20297310.88,18321630.88,1975680.0
2025-06-23,20264270.88,18321630.88,1942640.0
2025-06-24,20297310.88,18321630.88,1975680.0
2025-06-25,20300110.88,18321630.88,1978480.0
2025-06-26,20281070.88,18321630.88,1959440.0
2025-06-27,20278270.88,18321630.88,1956640.0
2025-06-30,20294510.88,18321630.88,1972880.0
2025-07-01,20275470.88,18321630.88,1953840.0
2025-07-02,20335950.88,18321630.88,2014320.0
2025-07-03,20352750.88,18321630.88,2031120.0
2025-07-04,20347150.88,18321630.88,2025520.0
2025-07-07,20368990.88,18321630.88,2047360.0
2025-07-08,20394190.88,18321630.88,2072560.0
2025-07-09,20432830.88,18321630.88,2111200.0
2025-07-10,20441230.88,18321630.88,2119600.0
2025-07-11,20587390.88,18321630.88,2265760.0
2025-07-14,20589871.12,20589871.12,0
2025-07-15,20589871.12,20589871.12,0
2025-07-16,20589871.12,20589871.12,0
2025-07-17,20589871.12,20589871.12,0
2025-07-18,20589871.12,20589871.12,0
2025-07-21,20589871.12,20589871.12,0
2025-07-22,20589871.12,20589871.12,0
2025-07-23,20589871.12,20589871.12,0
2025-07-24,20589871.12,20589871.12,0
2025-07-25,20589871.12,20589871.12,0
2025-07-28,20589871.12,20589871.12,0
2025-07-29,20589871.12,20589871.12,0
2025-07-30,20589871.12,20589871.12,0
2025-07-31,20589871.12,20589871.12,0
2025-08-01,20589871.12,20589871.12,0
2025-08-04,20589871.12,20589871.12,0
2025-08-05,20589871.12,20589871.12,0
2025-08-06,20589871.12,20589871.12,0
2025-08-07,20589871.12,20589871.12,0
2025-08-08,20589871.12,20589871.12,0
2025-08-11,20589871.12,20589871.12,0
2025-08-12,20589871.12,20589871.12,0
2025-08-13,20589871.12,20589871.12,0
2025-08-14,20589871.12,20589871.12,0
2025-08-15,20589871.12,20589871.12,0
2025-08-18,20589871.12,20589871.12,0
2025-08-19,20589871.12,20589871.12,0
2025-08-20,20589871.12,20589871.12,0
2025-08-21,20589871.12,20589871.12,0
2025-08-22,20569936.12,18551416.12,2018520.0
2025-08-25,20569936.12,18551416.12,2018520.0
2025-08-26,20604136.12,18551416.12,2052720.0
2025-08-27,20631856.12,18551416.12,2080440.0
2025-08-28,20649136.12,18551416.12,2097720.0
2025-08-29,20625016.12,18551416.12,2073600.0
2025-09-01,20625016.12,18551416.12,2073600.0
2025-09-02,20625016.12,18551416.12,2073600.0
2025-09-03,20666056.12,18551416.12,2114640.0
2025-09-04,20676496.12,18551416.12,2125080.0
2025-09-05,20645536.12,18551416.12,2094120.0
2025-09-08,20635096.12,18551416.12,2083680.0
2025-09-09,20625016.12,18551416.12,2073600.0
2025-09-10,20607736.12,18551416.12,2056320.0
2025-09-11,20655976.12,18551416.12,2104560.0
2025-09-12,20724736.12,18551416.12,2173320.0
2025-09-15,20721136.12,18551416.12,2169720.0
2025-09-16,20776216.12,18551416.12,2224800.0
2025-09-17,20807176.12,20807176.12,0
2025-09-18,20807176.12,20807176.12,0
2025-09-19,20807176.12,20807176.12,0
2025-09-22,20807176.12,20807176.12,0
2025-09-23,20807176.12,20807176.12,0
2025-09-24,20807176.12,20807176.12,0
2025-09-25,20807176.12,20807176.12,0
2025-09-26,20807176.12,20807176.12,0
2025-09-29,20807176.12,20807176.12,0
2025-09-30,20807176.12,20807176.12,0
2025-10-01,20807176.12,20807176.12,0
2025-10-02,20807176.12,20807176.12,0
2025-10-03,20807176.12,20807176.12,0
2025-10-06,20807176.12,20807176.12,0
2025-10-07,20807176.12,20807176.12,0
2025-10-08,20807176.12,20807176.12,0
2025-10-09,20807176.12,20807176.12,0
2025-10-10,20807176.12,20807176.12,0
2025-10-13,20807176.12,20807176.12,0
2025-10-14,20807176.12,20807176.12,0
2025-10-15,20807176.12,20807176.12,0
2025-10-16,20822042.35,18731542.35,2090500.0
2025-10-17,20803542.35,18731542.35,2072000.0
2025-10-20,20559675.79,12634375.79,7925300.0
2025-10-21,20630675.79,12634375.79,7996300.0
2025-10-22,20679975.79,12634375.79,8045600.0
2025-10-23,20694775.79,12634375.79,8060400.0
2025-10-24,20758275.79,12634375.79,8123900.0
2025-10-27,20536375.79,12634375.79,7902000.0
2025-10-28,20612975.79,12634375.79,7978600.0
2025-10-29,20593875.79,12634375.79,7959500.0
2025-10-30,20559775.79,12634375.79,7925400.0
2025-10-31,20478975.79,12634375.79,7844600.0
2025-11-03,20344375.79,12634375.79,7710000.0
2025-11-04,20580788.29,10669688.29,9911100.0
2025-11-05,20526088.29,10669688.29,9856400.0
2025-11-06,20466888.29,10669688.29,9797200.0
2025-11-07,20174688.29,10669688.29,9505000.0
2025-11-10,20139774.14,12386474.14,7753300.0
2025-11-11,20302074.14,12386474.14,7915600.0
2025-11-12,20450574.14,12386474.14,8064100.0
2025-11-13,20474474.14,12386474.14,8088000.0
2025-11-14,20544874.14,12386474.14,8158400.0
2025-11-17,20615074.14,12386474.14,8228600.0
2025-11-18,20577674.14,12386474.14,8191200.0
2025-11-19,20572474.14,12386474.14,8186000.0
2025-11-20,20497174.14,12386474.14,8110700.0
2025-11-21,20430474.14,12386474.14,8044000.0
2025-11-24,20509574.14,12386474.14,8123100.0
2025-11-25,20415974.14,12386474.14,8029500.0
2025-11-26,20544074.14,12386474.14,8157600.0
2025-11-27,20493074.14,12386474.14,8106600.0
2025-11-28,20520097.1,14700297.1,5819800.0
2025-12-01,20552497.1,14700297.1,5852200.0
2025-12-02,20547697.1,14700297.1,5847400.0
2025-12-03,20735397.1,14700297.1,6035100.0
2025-12-04,20783097.1,14700297.1,6082800.0
2025-12-05,20702597.1,14700297.1,6002300.0
2025-12-08,20671897.1,14700297.1,5971600.0
2025-12-09,20601897.1,14700297.1,5901600.0
2025-12-10,20595397.1,14700297.1,5895100.0
2025-12-11,20548897.1,14700297.1,5848600.0
2025-12-12,20201207.98,8612507.98,11588700.0
2025-12-15,20306257.98,8612507.98,11693750.0
2025-12-16,20657157.98,8612507.98,12044650.0
2025-12-17,20555307.98,8612507.98,11942800.0
2025-12-18,20623657.98,8612507.98,12011150.0
2025-12-19,20739907.98,8612507.98,12127400.0
2025-12-22,20871957.98,8612507.98,12259450.0
2025-12-23,20871607.98,8612507.98,12259100.0
2025-12-24,20895607.98,8612507.98,12283100.0
2025-12-25,20754107.98,8612507.98,12141600.0
2025-12-26,20753857.98,8612507.98,12141350.0
2025-12-29,20755357.98,8612507.98,12142850.0
2025-12-30,20862407.98,8612507.98,12249900.0
2025-12-31,20857007.98,8612507.98,12244500.0
2026-01-01,20857007.98,8612507.98,12244500.0
2026-01-02,20857007.98,8612507.98,12244500.0
2026-01-05,20714457.98,8612507.98,12101950.0
2026-01-06,20949657.98,8612507.98,12337150.0
