date,total_value,cash,open_positions_value
2025-03-05,21172351.67,2185741.67,18986610.0
2025-03-06,21442691.67,2185741.67,19256950.0
2025-03-07,21580635.07,5496995.07,16083640.0
2025-03-10,21675495.47,8876395.47,12799100.0
2025-03-11,21691495.47,8876395.47,12815100.0
2025-03-12,21672580.47,12142630.47,9529950.0
2025-03-13,21578280.47,12142630.47,9435650.0
2025-03-14,21536730.47,12142630.47,9394100.0
2025-03-17,21769215.97,8974965.97,12794250.0
2025-03-18,21691815.97,8974965.97,12716850.0
2025-03-19,21624615.97,8974965.97,12649650.0
2025-03-20,21671815.97,8974965.97,12696850.0
2025-03-21,21594865.97,8974965.97,12619900.0
2025-03-24,21646465.97,8974965.97,12671500.0
2025-03-25,21635115.97,8974965.97,12660150.0
2025-03-26,21634365.97,8974965.97,12659400.0
2025-03-27,21550533.57,5740933.57,15809600.0
2025-03-28,21499013.57,5740933.57,15758080.0
2025-03-31,21391733.57,5740933.57,15650800.0
2025-04-01,21593363.57,5740933.57,15852430.0
2025-04-02,21580093.57,5740933.57,15839160.0
2025-04-03,20456539.57,8501719.57,11954820.0
2025-04-04,20192510.29,17135030.29,3057480.0
2025-04-07,20192510.29,17135030.29,3057480.0
2025-04-08,19907128.42,13258368.42,6648760.0
2025-04-09,19587136.02,16044916.02,3542220.0
2025-04-10,19825666.02,16044916.02,3780750.0
2025-04-11,20078476.02,16044916.02,4033560.0
2025-04-14,20346996.02,16044916.02,4302080.0
2025-04-15,20281256.02,16044916.02,4236340.0
2025-04-16,20284176.02,16044916.02,4239260.0
2025-04-17,20328466.02,16044916.02,4283550.0
2025-04-18,20388466.02,16044916.02,4343550.0
2025-04-21,20510041.57,13127551.57,7382490.0
2025-04-22,20425461.57,13127551.57,7297910.0
2025-04-23,20413671.57,13127551.57,7286120.0
2025-04-24,20359391.57,13127551.57,7231840.0
2025-04-25,20234251.57,13127551.57,7106700.0
2025-04-28,20264811.57,13127551.57,7137260.0
2025-04-29,20207541.57,13127551.57,7079990.0
2025-04-30,20207541.57,13127551.57,7079990.0
2025-05-01,20207541.57,13127551.57,7079990.0
2025-05-02,20207541.57,13127551.57,7079990.0
2025-05-05,20359691.57,13127551.57,7232140.0
2025-05-06,20255361.57,13127551.57,7127810.0
2025-05-07,20216811.57,13127551.57,7089260.0
2025-05-08,20351131.57,13127551.57,7223580.0
2025-05-09,20384661.57,13127551.57,7257110.0
2025-05-12,20732266.93,10430216.93,10302050.0
2025-05-13,20797066.93,10430216.93,10366850.0
2025-05-14,20855146.93,10430216.93,10424930.0
2025-05-15,20971346.93,10430216.93,10541130.0
2025-05-16,20875726.13,12719546.13,8156180.0
2025-05-19,20867909.73,9870299.73,10997610.0
2025-05-20,21132069.73,9870299.73,11261770.0
2025-05-21,21362289.73,9870299.73,11491990.0
2025-05-22,21254149.73,9870299.73,11383850.0
2025-05-23,21258389.73,9870299.73,11388090.0
2025-05-26,21306139.73,9870299.73,11435840.0
2025-05-27,21396824.03,12128284.03,9268540.0
2025-05-28,21332574.03,12128284.03,9204290.0
2025-05-29,21371824.03,12128284.03,9243540.0
2025-05-30,21271624.03,12128284.03,9143340.0
2025-06-02,21425684.03,12128284.03,9297400.0
2025-06-03,21499004.03,12128284.03,9370720.0
2025-06-04,21410244.03,12128284.03,9281960.0
2025-06-05,21393034.03,12128284.03,9264750.0
2025-06-06,21313914.03,12128284.03,9185630.0
2025-06-09,21284354.03,12128284.03,9156070.0
2025-06-10,21381264.03,12128284.03,9252980.0
2025-06-11,21389014.03,12128284.03,9260730.0
2025-06-12,21695284.03,12128284.03,9567000.0
2025-06-13,21730144.03,12128284.03,9601860.0
2025-06-16,21981459.99,9401519.99,12579940.0
2025-06-17,22020919.99,9401519.99,12619400.0
2025-06-18,22135940.19,16364740.19,5771200.0
2025-06-19,22155100.19,16364740.19,5790360.0
2025-06-20,22242700.19,16364740.19,5877960.0
2025-06-23,22294660.19,16364740.19,5929920.0
2025-06-24,22290260.19,16364740.19,5925520.0
2025-06-25,22257860.19,16364740.19,5893120.0
2025-06-26,22273100.19,16364740.19,5908360.0
2025-06-27,22305420.19,16364740.19,5940680.0
2025-06-30,22412643.84,13980007.84,8432636.0
